unix,date,symbol,open,high,low,close,Volume EUR,Volume BTC
1597190400000,2020-08-12 00:00:00,BTC/EUR,9696.3,9851.000000000002,9471.9,9820.588634999998,11728290.860076854,1238.21945545
1597104000000,2020-08-11 00:00:00,BTC/EUR,10132.0,10176,9478.7,9696.3,15007584.537844745,1583.29565635
1597017600000,2020-08-10 00:00:00,BTC/EUR,9910.0,10229.000000000002,9720.19990207,10131.6867,10845047.121240601,1115.72264259
1596931200000,2020-08-09 00:00:00,BTC/EUR,9978.07063863,9999.200000000003,9780.4262912,9910.000000000002,2898752.784569601,296.38307148
1596844800000,2020-08-08 00:00:00,BTC/EUR,9825.2,10006,9776.2,9976.400000000001,3009217.882234802,307.81058921
1596758400000,2020-08-07 00:00:00,BTC/EUR,9903.2,10043.999999999998,9612.6,9826.199999999999,8456911.961036514,879.77362639
1596672000000,2020-08-06 00:00:00,BTC/EUR,9885.0,10032.999999999998,9733.6,9908.500000000002,10007366.725700753,1028.12594782
1596585600000,2020-08-05 00:00:00,BTC/EUR,9468.39711082,9966.03906653,9388.89967482,9884.900000000001,10225700.21627207,1089.1265825
1596499200000,2020-08-04 00:00:00,BTC/EUR,9545.2,9695.999999999998,9380.1,9465.858000000002,6195288.501220099,660.47147698
1596412800000,2020-08-03 00:00:00,BTC/EUR,9386.3,9749.5223032,9294.77074891,9544.8,7594445.672407371,817.06648583
1596326400000,2020-08-02 00:00:00,BTC/EUR,10015.0,10269,8954.2,9382,14373043.696424894,1605.17340426
1596240000000,2020-08-01 00:00:00,BTC/EUR,9635.2,10053.47535477,9530.6,10021.000000000002,7698181.157770516,807.73310786
1596153600000,2020-07-31 00:00:00,BTC/EUR,9369.0,9704.2,9248.2,9626.7,9150183.061151315,989.40151177
1596067200000,2020-07-30 00:00:00,BTC/EUR,9435.5,9446.299999999997,9213.35704593,9368.33865,7225742.833320948,784.26818773
1595980800000,2020-07-29 00:00:00,BTC/EUR,9328.5,9666.757264439999,9257.5,9432.900000000001,11295309.155089049,1220.12521254
1595894400000,2020-07-28 00:00:00,BTC/EUR,9384.3,9568.5,9028.62081322,9328.023504999997,11669178.471517151,1292.46522951
1595808000000,2020-07-27 00:00:00,BTC/EUR,8537.8,10003.444374,8528.3707795,9383.999999999998,21835502.555525895,2560.33691781
1595721600000,2020-07-26 00:00:00,BTC/EUR,8334.9,8892.153237349998,8300.7,8535.8,5817275.051862034,700.81740719
1595635200000,2020-07-25 00:00:00,BTC/EUR,8200.9,8367.6,8197.9,8332.9,1586102.974060152,193.47674088
1595548800000,2020-07-24 00:00:00,BTC/EUR,8291.3,8292.2,8153.799999999999,8200.5,3098463.3386936123,380.00237174
1595462400000,2020-07-23 00:00:00,BTC/EUR,8262.6,8336.3,8182.299999999999,8291.831773870003,4063396.2396354037,496.60807348
1595376000000,2020-07-22 00:00:00,BTC/EUR,8151.8,8505.12839146,8061.1,8262.574283480002,4740420.941721895,588.06129954
1595289600000,2020-07-21 00:00:00,BTC/EUR,8011.6,8266.4,8010,8151.769050000001,5162590.4438979,644.51815779
1595203200000,2020-07-20 00:00:00,BTC/EUR,8067.6,8073.4,7988.9,8011.60266033,2294703.471532495,287.23647455
1595116800000,2020-07-19 00:00:00,BTC/EUR,8037.0,8130.199999999999,7972.6,8064.800000000001,1347374.496644002,169.00063927
1595030400,2020-07-18 00:00:00,BTC/EUR,8021.5,8063.9,7979.44,8042.1,793997.17,98.91
1594944000,2020-07-17 00:00:00,BTC/EUR,8032.77,8046.2,7980.3,8021.5,1782839.27,222.47
1594857600,2020-07-16 00:00:00,BTC/EUR,8071.3,8089.4,7928.4,8032.77,3215260.68,402.35
1594771200,2020-07-15 00:00:00,BTC/EUR,8118.66,8132.21,8047.0,8071.3,1415579.08,175.06
1594684800,2020-07-14 00:00:00,BTC/EUR,8151.0,8158.5,8014.0,8118.66,2249422.42,277.6
1594598400,2020-07-13 00:00:00,BTC/EUR,8236.98,8253.2,8119.3,8151.0,2207562.51,269.07
1594512000,2020-07-12 00:00:00,BTC/EUR,8184.51,8293.0,8116.2,8236.98,1665211.55,202.72
1594425600,2020-07-11 00:00:00,BTC/EUR,8238.1,8243.6,8145.3,8184.51,913146.88,111.52
1594339200,2020-07-10 00:00:00,BTC/EUR,8193.8,8251.2,8105.7,8238.1,2139267.59,262.09
1594252800,2020-07-09 00:00:00,BTC/EUR,8336.1,8336.1,8122.0,8193.8,3864551.65,469.4
1594166400,2020-07-08 00:00:00,BTC/EUR,8219.7,8380.81,8206.0,8336.1,4521622.62,544.58
1594080000,2020-07-07 00:00:00,BTC/EUR,8274.89,8300.0,8171.9,8219.7,1923178.42,233.98
1593993600,2020-07-06 00:00:00,BTC/EUR,8077.9,8301.8,8055.7,8274.89,3762894.52,460.27
1593907200,2020-07-05 00:00:00,BTC/EUR,8134.9,8139.0,7933.5,8077.9,1253363.93,155.76
1593820800,2020-07-04 00:00:00,BTC/EUR,8074.1,8184.8,8057.0,8134.9,781513.44,96.46
1593734400,2020-07-03 00:00:00,BTC/EUR,8097.91,8130.9,8055.3,8074.1,1312589.87,162.04
1593648000,2020-07-02 00:00:00,BTC/EUR,8210.0,8232.0,7969.18,8097.91,3857223.44,475.25
1593561600,2020-07-01 00:00:00,BTC/EUR,8144.4,8261.7,8112.8,8210.0,2900457.18,353.2
1593475200,2020-06-30 00:00:00,BTC/EUR,8173.3,8192.2,8094.06,8145.1,2251588.72,275.92
1593388800,2020-06-29 00:00:00,BTC/EUR,8130.6,8227.25,8013.8,8173.3,3608923.34,445.86
1593302400,2020-06-28 00:00:00,BTC/EUR,8035.7,8195.0,7976.2,8130.6,2196342.98,271.32
1593216000,2020-06-27 00:00:00,BTC/EUR,8176.8,8201.7,7893.6,8035.7,2430674.65,301.07
1593129600,2020-06-26 00:00:00,BTC/EUR,8251.5,8295.3,8080.9,8176.8,4654209.92,569.74
1593043200,2020-06-25 00:00:00,BTC/EUR,8269.3,8335.0,8017.3,8251.5,11663433.48,1412.23
1592956800,2020-06-24 00:00:00,BTC/EUR,8517.2,8555.9,8177.77,8269.5,7348950.07,878.79
1592870400,2020-06-23 00:00:00,BTC/EUR,8601.4,8624.71,8496.0,8517.2,5226045.21,611.6
1592784000,2020-06-22 00:00:00,BTC/EUR,8320.1,8700.6,8309.1,8601.4,10208120.82,1205.22
1592697600,2020-06-21 00:00:00,BTC/EUR,8383.1,8437.64,8314.5,8320.1,1102257.77,131.72
1592611200,2020-06-20 00:00:00,BTC/EUR,8334.5,8410.5,8211.5,8383.1,2028220.53,243.5
1592524800,2020-06-19 00:00:00,BTC/EUR,8387.4,8420.5,8238.6,8334.5,4901737.9,586.86
1592438400,2020-06-18 00:00:00,BTC/EUR,8427.98,8442.08,8287.87,8387.4,2074872.06,247.38
1592352000,2020-06-17 00:00:00,BTC/EUR,8464.3,8511.6,8243.8,8427.98,3502178.28,416.72
1592265600,2020-06-16 00:00:00,BTC/EUR,8321.6,8497.56,8284.8,8464.3,5732732.68,681.23
1592179200,2020-06-15 00:00:00,BTC/EUR,8300.2,8440.24,7938.7,8321.6,8147672.28,995.1
1592092800,2020-06-14 00:00:00,BTC/EUR,8423.4,8427.9,8242.9,8300.2,2063921.33,247.46
1592006400,2020-06-13 00:00:00,BTC/EUR,8411.0,8439.15,8319.2,8423.4,1431705.84,170.97
1591920000,2020-06-12 00:00:00,BTC/EUR,8210.9,8436.4,8199.0,8411.0,5427350.52,649.77
1591833600,2020-06-11 00:00:00,BTC/EUR,8702.8,8759.0,7990.4,8210.9,11910206.28,1418.81
1591747200,2020-06-10 00:00:00,BTC/EUR,8626.6,8781.0,8468.8,8702.8,7556486.99,874.68
1591660800,2020-06-09 00:00:00,BTC/EUR,8656.5,8729.25,8470.0,8622.44,3222368.29,375.22
1591574400,2020-06-08 00:00:00,BTC/EUR,8611.6,8671.7,8532.05,8656.5,3320525.25,385.94
1591488000,2020-06-07 00:00:00,BTC/EUR,8563.4,8691.49,8319.5,8611.6,5104535.49,600.39
1591401600,2020-06-06 00:00:00,BTC/EUR,8521.3,8625.0,8460.0,8563.4,2177161.74,255.57
1591315200,2020-06-05 00:00:00,BTC/EUR,8632.7,8694.6,8490.0,8521.3,8069644.14,940.22
1591228800,2020-06-04 00:00:00,BTC/EUR,8614.7,8715.0,8450.0,8632.7,6869237.32,798.1
1591142400,2020-06-03 00:00:00,BTC/EUR,8517.3,8623.7,8386.7,8614.7,3395873.04,398.5
1591056000,2020-06-02 00:00:00,BTC/EUR,9185.6,9214.91,8184.2,8517.3,17580687.19,1983.79
1590969600,2020-06-01 00:00:00,BTC/EUR,8502.0,9337.5,8478.4,9185.6,10613894.78,1198.4
1590883200,2020-05-31 00:00:00,BTC/EUR,8738.9,8740.7,8458.4,8502.0,4498701.76,524.37
1590796800,2020-05-30 00:00:00,BTC/EUR,8486.5,8779.6,8396.22,8738.9,6357898.08,741.76
1590710400,2020-05-29 00:00:00,BTC/EUR,8648.7,8682.94,8404.9,8486.5,5344823.61,626.97
1590624000,2020-05-28 00:00:00,BTC/EUR,8361.01,8690.7,8287.4,8648.7,9377490.51,1101.19
1590537600,2020-05-27 00:00:00,BTC/EUR,8056.3,8403.89,8051.0,8361.1,6797623.38,823.16
1590451200,2020-05-26 00:00:00,BTC/EUR,8160.6,8241.3,7932.2,8056.3,3891513.75,481.97
1590364800,2020-05-25 00:00:00,BTC/EUR,7985.9,8223.4,7902.0,8160.6,4122788.51,510.32
1590278400,2020-05-24 00:00:00,BTC/EUR,8413.2,8528.2,7972.0,7985.9,3895077.47,471.14
1590192000,2020-05-23 00:00:00,BTC/EUR,8404.0,8531.6,8325.27,8413.2,1749320.54,207.23
1590105600,2020-05-22 00:00:00,BTC/EUR,8277.7,8512.5,8174.4,8404.0,3431320.24,410.41
1590019200,2020-05-21 00:00:00,BTC/EUR,8656.0,8715.5,8047.53,8277.7,7350631.94,877.16
1589932800,2020-05-20 00:00:00,BTC/EUR,8941.35,8990.6,8467.8,8656.0,6924365.85,793.88
1589846400,2020-05-19 00:00:00,BTC/EUR,8901.5,9012.2,8671.01,8941.35,6085018.77,686.49
1589760000,2020-05-18 00:00:00,BTC/EUR,8935.0,9190.0,8740.0,8901.5,9080086.82,1016.54
1589673600,2020-05-17 00:00:00,BTC/EUR,8675.2,9131.6,8621.6,8935.0,6451214.45,720.43
1589587200,2020-05-16 00:00:00,BTC/EUR,8600.3,8852.6,8522.0,8675.2,2813431.76,323.48
1589500800,2020-05-15 00:00:00,BTC/EUR,9060.5,9112.7,8442.3,8600.3,8998688.09,1027.75
1589414400,2020-05-14 00:00:00,BTC/EUR,8604.0,9195.55,8565.7,9060.5,10600675.5,1186.23
1589328000,2020-05-13 00:00:00,BTC/EUR,8121.7,8692.4,8111.8,8604.0,7304350.54,869.6
1589241600,2020-05-12 00:00:00,BTC/EUR,7918.94,8263.4,7888.8,8121.7,4877779.2,602.8
1589155200,2020-05-11 00:00:00,BTC/EUR,8046.4,8444.0,7586.8,7918.94,15711124.47,1962.18
1589068800,2020-05-10 00:00:00,BTC/EUR,8795.5,8815.0,7470.9,8046.4,16659933.9,2100.81
1588982400,2020-05-09 00:00:00,BTC/EUR,8929.04,9024.5,8720.8,8795.5,11347554.79,1279.8
1588896000,2020-05-08 00:00:00,BTC/EUR,9200.2,9243.9,8875.51,8929.04,10864980.86,1190.92
1588809600,2020-05-07 00:00:00,BTC/EUR,8475.6,9271.8,8361.35,9200.2,13959544.8,1573.57
1588723200,2020-05-06 00:00:00,BTC/EUR,8322.6,8721.4,8223.0,8475.6,7878602.78,925.65
1588636800,2020-05-05 00:00:00,BTC/EUR,8134.0,8363.7,8073.3,8322.6,6338115.65,771.5
1588550400,2020-05-04 00:00:00,BTC/EUR,8126.1,8217.2,7791.0,8134.0,7345842.92,916.52
1588464000,2020-05-03 00:00:00,BTC/EUR,8181.5,8377.9,7959.0,8126.1,6592887.69,806.88
1588377600,2020-05-02 00:00:00,BTC/EUR,8036.3,8201.3,7981.8,8181.5,4861446.34,600.53
1588291200,2020-05-01 00:00:00,BTC/EUR,7886.9,8262.0,7882.4,8036.3,10805148.42,1345.15
1588204800,2020-04-30 00:00:00,BTC/EUR,8077.5,8693.4,7696.0,7886.9,21234972.59,2600.4
1588118400,2020-04-29 00:00:00,BTC/EUR,7153.74,8202.5,7103.0,8075.4,16832672.51,2172.25
1588032000,2020-04-28 00:00:00,BTC/EUR,7185.3,7186.8,7072.7,7153.74,3709662.34,521.33
1587945600,2020-04-27 00:00:00,BTC/EUR,7113.5,7185.39,7017.7,7185.3,4208717.7,591.68
1587859200,2020-04-26 00:00:00,BTC/EUR,6967.2,7114.0,6906.8,7113.5,2595250.97,368.96
1587772800,2020-04-25 00:00:00,BTC/EUR,6932.6,7116.12,6884.1,6967.2,2618839.07,374.79
1587686400,2020-04-24 00:00:00,BTC/EUR,6944.43,7074.6,6870.3,6932.6,6132180.69,880.03
1587600000,2020-04-23 00:00:00,BTC/EUR,6600.0,7183.3,6509.87,6944.43,10305307.62,1505.42
1587513600,2020-04-22 00:00:00,BTC/EUR,6308.4,6623.3,6289.2,6600.0,2504257.72,384.71
1587427200,2020-04-21 00:00:00,BTC/EUR,6294.9,6412.8,6251.6,6310.47,4642719.76,734.29
1587340800,2020-04-20 00:00:00,BTC/EUR,6563.1,6661.5,6231.0,6294.9,6439535.01,997.41
1587254400,2020-04-19 00:00:00,BTC/EUR,6682.2,6699.0,6490.8,6563.1,2380684.19,361.66
1587168000,2020-04-18 00:00:00,BTC/EUR,6478.9,6720.0,6466.4,6682.2,2790602.97,421.42
1587081600,2020-04-17 00:00:00,BTC/EUR,6548.8,6600.0,6447.2,6478.9,3067038.77,470.57
1586995200,2020-04-16 00:00:00,BTC/EUR,6085.6,6631.09,5968.27,6548.8,8406354.84,1323.72
1586908800,2020-04-15 00:00:00,BTC/EUR,6248.4,6322.2,6073.5,6085.6,3400241.93,547.71
1586822400,2020-04-14 00:00:00,BTC/EUR,6270.1,6368.7,6187.3,6252.5,2181394.24,347.55
1586736000,2020-04-13 00:00:00,BTC/EUR,6326.97,6326.97,6010.2,6270.1,6336701.49,1028.83
1586649600,2020-04-12 00:00:00,BTC/EUR,6295.5,6576.9,6216.1,6326.97,6472119.55,1007.53
1586563200,2020-04-11 00:00:00,BTC/EUR,6285.0,6362.4,6200.0,6295.9,2125551.36,338.56
1586476800,2020-04-10 00:00:00,BTC/EUR,6666.2,6688.9,6171.2,6285.0,9456215.54,1487.65
1586390400,2020-04-09 00:00:00,BTC/EUR,6779.4,6782.7,6554.3,6666.2,5163294.12,770.57
1586304000,2020-04-08 00:00:00,BTC/EUR,6611.2,6817.6,6580.3,6779.4,5565204.23,826.96
1586217600,2020-04-07 00:00:00,BTC/EUR,6801.6,6904.0,6508.4,6611.2,8036969.3,1191.6
1586131200,2020-04-06 00:00:00,BTC/EUR,6290.1,6819.0,6272.7,6801.6,7241011.56,1096.85
1586044800,2020-04-05 00:00:00,BTC/EUR,6371.7,6396.7,6193.2,6290.1,3389627.28,539.27
1585958400,2020-04-04 00:00:00,BTC/EUR,6239.2,6489.1,6164.1,6367.5,4168281.26,660.6
1585872000,2020-04-03 00:00:00,BTC/EUR,6274.2,6524.1,6144.2,6239.2,5290718.52,837.56
1585785600,2020-04-02 00:00:00,BTC/EUR,6096.4,6716.3,6014.0,6274.2,10426883.88,1652.19
1585699200,2020-04-01 00:00:00,BTC/EUR,5827.8,6141.1,5655.0,6096.4,4277732.68,735.26
1585612800,2020-03-31 00:00:00,BTC/EUR,5810.1,5938.1,5798.4,5827.8,3557046.63,605.42
1585526400,2020-03-30 00:00:00,BTC/EUR,5290.44,6005.0,5281.0,5810.1,6488529.64,1138.13
1585440000,2020-03-29 00:00:00,BTC/EUR,5604.0,5620.8,5276.46,5290.44,5564598.69,1031.95
1585353600,2020-03-28 00:00:00,BTC/EUR,5709.6,5709.6,5422.0,5597.1,3363049.21,605.13
1585267200,2020-03-27 00:00:00,BTC/EUR,6110.9,6211.7,5602.9,5709.6,7271266.8,1221.46
1585180800,2020-03-26 00:00:00,BTC/EUR,6142.8,6233.3,5944.0,6110.9,4414717.6,726.13
1585094400,2020-03-25 00:00:00,BTC/EUR,6257.1,6423.3,5940.6,6142.8,5781483.68,938.19
1585008000,2020-03-24 00:00:00,BTC/EUR,6029.8,6314.35,5935.6,6257.1,8543274.79,1388.64
1584921600,2020-03-23 00:00:00,BTC/EUR,5443.1,6160.0,5309.27,6029.8,11592364.28,2018.37
1584835200,2020-03-22 00:00:00,BTC/EUR,5783.5,5987.86,5389.71,5443.1,6020066.72,1069.2
1584748800,2020-03-21 00:00:00,BTC/EUR,5803.8,6047.08,5496.5,5791.9,3166201.87,549.15
1584662400,2020-03-20 00:00:00,BTC/EUR,5791.9,6450.0,5312.4,5803.8,17479202.12,2942.01
1584576000,2020-03-19 00:00:00,BTC/EUR,4940.1,6016.0,4838.5,5791.9,22622516.34,4191.79
1584489600,2020-03-18 00:00:00,BTC/EUR,4853.27,5037.1,4571.6,4940.1,9000502.22,1862.2
1584403200,2020-03-17 00:00:00,BTC/EUR,4525.2,5067.4,4444.93,4853.27,7550012.37,1565.11
1584316800,2020-03-16 00:00:00,BTC/EUR,4826.95,4838.4,4000.0,4525.2,13006244.83,2972.67
1584230400,2020-03-15 00:00:00,BTC/EUR,4685.2,5351.7,4605.95,4826.95,9756364.37,1999.02
1584144000,2020-03-14 00:00:00,BTC/EUR,5045.82,5096.2,4575.35,4675.6,5849294.64,1211.94
1584057600,2020-03-13 00:00:00,BTC/EUR,4362.2,5375.8,3577.53,5034.6,33717294.88,7172.78
1583971200,2020-03-12 00:00:00,BTC/EUR,7080.3,7105.6,4122.0,4362.2,52203818.32,9758.37
1583884800,2020-03-11 00:00:00,BTC/EUR,6989.86,7132.9,6764.9,7080.3,6383114.52,919.9
1583798400,2020-03-10 00:00:00,BTC/EUR,6990.39,7186.0,6840.0,6989.86,7572175.79,1080.3
1583712000,2020-03-09 00:00:00,BTC/EUR,7090.1,7214.2,6739.19,6990.39,14614267.82,2112.29
1583625600,2020-03-08 00:00:00,BTC/EUR,7901.4,7902.3,7066.3,7090.1,8507629.82,1143.75
1583539200,2020-03-07 00:00:00,BTC/EUR,8128.2,8185.4,7858.8,7901.4,3692178.6,462.53
1583452800,2020-03-06 00:00:00,BTC/EUR,8095.6,8161.4,8005.65,8132.9,3325020.63,411.49
1583366400,2020-03-05 00:00:00,BTC/EUR,7891.0,8202.6,7891.0,8095.6,3950951.75,487.4
1583280000,2020-03-04 00:00:00,BTC/EUR,7866.2,7954.6,7832.1,7891.0,2934751.83,371.98
1583193600,2020-03-03 00:00:00,BTC/EUR,8010.2,8033.0,7785.0,7866.2,5775147.76,729.58
1583107200,2020-03-02 00:00:00,BTC/EUR,7749.78,8071.8,7717.0,8010.2,5511302.14,694.93
1583020800,2020-03-01 00:00:00,BTC/EUR,7763.0,7956.6,7671.6,7749.78,5434673.02,697.98
1582934400,2020-02-29 00:00:00,BTC/EUR,7921.8,8005.7,7762.38,7763.0,1653997.04,209.99
1582848000,2020-02-28 00:00:00,BTC/EUR,8024.54,8107.8,7689.6,7917.5,5841328.21,741.95
1582761600,2020-02-27 00:00:00,BTC/EUR,8097.2,8177.4,7850.75,8024.54,7511080.0,937.58
1582675200,2020-02-26 00:00:00,BTC/EUR,8574.1,8628.1,7945.4,8097.2,9250017.3,1118.27
1582588800,2020-02-25 00:00:00,BTC/EUR,8916.8,8939.6,8501.8,8574.1,5489881.01,631.84
1582502400,2020-02-24 00:00:00,BTC/EUR,9213.5,9245.5,8685.9,8916.8,5205091.04,580.12
1582416000,2020-02-23 00:00:00,BTC/EUR,8911.5,9226.5,8907.0,9213.5,3868185.51,423.74
1582329600,2020-02-22 00:00:00,BTC/EUR,8936.07,8955.7,8819.0,8911.5,1076817.75,121.01
1582243200,2020-02-21 00:00:00,BTC/EUR,8908.0,9035.0,8812.8,8938.7,4072614.71,455.9
1582156800,2020-02-20 00:00:00,BTC/EUR,8875.4,8985.1,8675.95,8908.0,7660322.21,863.19
1582070400,2020-02-19 00:00:00,BTC/EUR,9433.5,9552.2,8596.0,8875.4,9908878.28,1084.37
1581984000,2020-02-18 00:00:00,BTC/EUR,8959.45,9518.3,8900.2,9433.5,6801869.11,743.5
1581897600,2020-02-17 00:00:00,BTC/EUR,9160.9,9195.1,8768.6,8959.45,6159849.53,688.48
1581811200,2020-02-16 00:00:00,BTC/EUR,9132.34,9267.0,8911.4,9160.9,5092070.3,559.49
1581724800,2020-02-15 00:00:00,BTC/EUR,9554.1,9576.3,9048.3,9132.34,4797702.67,517.1
1581638400,2020-02-14 00:00:00,BTC/EUR,9428.6,9572.8,9315.5,9541.2,4732275.05,500.54
1581552000,2020-02-13 00:00:00,BTC/EUR,9516.9,9662.3,9243.9,9428.6,8096866.32,857.33
1581465600,2020-02-12 00:00:00,BTC/EUR,9385.0,9582.6,9373.4,9516.9,5241685.45,553.12
1581379200,2020-02-11 00:00:00,BTC/EUR,9039.43,9446.7,8906.29,9385.0,4094694.83,445.79
1581292800,2020-02-10 00:00:00,BTC/EUR,9270.5,9304.6,8855.0,9039.43,6842560.95,757.64
1581206400,2020-02-09 00:00:00,BTC/EUR,9029.8,9283.5,9018.8,9270.5,4795462.83,521.52
1581120000,2020-02-08 00:00:00,BTC/EUR,8958.21,9063.1,8822.9,9029.8,3776797.58,421.43
1581033600,2020-02-07 00:00:00,BTC/EUR,8874.7,8999.14,8839.6,8958.21,2707811.28,303.7
1580947200,2020-02-06 00:00:00,BTC/EUR,8738.3,8966.7,8679.8,8874.7,5956403.08,674.69
1580860800,2020-02-05 00:00:00,BTC/EUR,8326.24,8845.3,8317.3,8738.3,5162225.97,596.28
1580774400,2020-02-04 00:00:00,BTC/EUR,8418.3,8461.5,8245.8,8326.24,3300610.05,395.15
1580688000,2020-02-03 00:00:00,BTC/EUR,8436.5,8683.0,8358.2,8418.3,3575144.73,422.19
1580601600,2020-02-02 00:00:00,BTC/EUR,8487.1,8563.1,8262.1,8436.5,3430258.65,405.41
1580515200,2020-02-01 00:00:00,BTC/EUR,8444.2,8541.6,8399.0,8487.1,1330161.06,156.97
1580428800,2020-01-31 00:00:00,BTC/EUR,8624.7,8631.2,8344.0,8444.2,2980121.79,351.59
1580342400,2020-01-30 00:00:00,BTC/EUR,8440.7,8656.5,8274.2,8624.7,4734447.87,556.37
1580256000,2020-01-29 00:00:00,BTC/EUR,8521.3,8579.98,8403.0,8440.7,2313182.37,272.2
1580169600,2020-01-28 00:00:00,BTC/EUR,8086.1,8537.0,8086.1,8521.3,5234113.16,634.94
1580083200,2020-01-27 00:00:00,BTC/EUR,7815.3,8170.0,7782.3,8086.1,3079453.41,385.42
1579996800,2020-01-26 00:00:00,BTC/EUR,7576.78,7818.1,7531.1,7815.3,1745771.76,226.84
1579910400,2020-01-25 00:00:00,BTC/EUR,7661.8,7661.8,7510.0,7576.78,1015437.24,133.81
1579824000,2020-01-24 00:00:00,BTC/EUR,7601.7,7725.6,7474.3,7661.8,1852411.78,243.17
1579737600,2020-01-23 00:00:00,BTC/EUR,7801.8,7814.0,7504.4,7601.7,3141167.82,412.54
1579651200,2020-01-22 00:00:00,BTC/EUR,7878.4,7943.1,7739.5,7801.8,1358653.16,173.76
1579564800,2020-01-21 00:00:00,BTC/EUR,7788.2,7924.3,7662.03,7878.4,2041156.52,261.64
1579478400,2020-01-20 00:00:00,BTC/EUR,7845.7,7869.3,7687.87,7788.2,3200928.34,411.17
1579392000,2020-01-19 00:00:00,BTC/EUR,8017.0,8267.6,7619.0,7845.7,8758086.89,1101.25
1579305600,2020-01-18 00:00:00,BTC/EUR,8005.1,8083.22,7926.5,8017.0,2681398.23,334.73
1579219200,2020-01-17 00:00:00,BTC/EUR,7830.65,8087.9,7787.18,8005.1,6999003.14,878.29
1579132800,2020-01-16 00:00:00,BTC/EUR,7897.01,7925.7,7693.1,7830.65,3388055.74,435.49
1579046400,2020-01-15 00:00:00,BTC/EUR,7894.1,7959.4,7689.2,7897.01,6063182.15,773.77
1578960000,2020-01-14 00:00:00,BTC/EUR,7269.1,7930.49,7269.1,7894.1,8783292.68,1136.46
1578873600,2020-01-13 00:00:00,BTC/EUR,7353.5,7374.6,7237.8,7269.1,1463130.35,200.95
1578787200,2020-01-12 00:00:00,BTC/EUR,7203.8,7353.5,7152.9,7353.5,833854.39,114.51
1578700800,2020-01-11 00:00:00,BTC/EUR,7354.3,7442.0,7188.3,7200.1,1520008.23,208.21
1578614400,2020-01-10 00:00:00,BTC/EUR,7037.5,7359.9,6917.16,7354.3,2834520.57,396.22
1578528000,2020-01-09 00:00:00,BTC/EUR,7230.5,7231.5,6984.5,7037.5,2657197.52,373.47
1578441600,2020-01-08 00:00:00,BTC/EUR,7307.5,7564.0,7085.2,7230.5,11661750.86,1606.39
1578355200,2020-01-07 00:00:00,BTC/EUR,6929.6,7364.8,6929.6,7307.5,5049737.6,711.46
1578268800,2020-01-06 00:00:00,BTC/EUR,6598.19,6946.1,6592.0,6929.6,3214657.89,473.59
1578182400,2020-01-05 00:00:00,BTC/EUR,6618.49,6729.6,6555.0,6598.19,1377322.9,206.58
1578096000,2020-01-04 00:00:00,BTC/EUR,6605.32,6649.9,6541.2,6607.8,1271028.09,192.77
1578009600,2020-01-03 00:00:00,BTC/EUR,6256.8,6667.2,6181.8,6605.32,3346144.71,514.62
1577923200,2020-01-02 00:00:00,BTC/EUR,6429.72,6440.4,6236.5,6256.8,2257009.07,355.68
1577836800,2020-01-01 00:00:00,BTC/EUR,6425.6,6499.0,6409.38,6429.72,2309114.37,357.5
1577750400,2019-12-31 00:00:00,BTC/EUR,6482.0,6535.0,6378.8,6425.6,1796052.42,278.35
1577664000,2019-12-30 00:00:00,BTC/EUR,6631.4,6631.4,6429.6,6482.0,4264417.83,654.46
1577577600,2019-12-29 00:00:00,BTC/EUR,6563.9,6757.1,6544.9,6631.4,1109358.16,167.08
1577491200,2019-12-28 00:00:00,BTC/EUR,6522.1,6613.1,6517.3,6562.7,1653708.44,251.75
1577404800,2019-12-27 00:00:00,BTC/EUR,6518.09,6651.17,6381.07,6522.1,5736909.63,875.56
1577318400,2019-12-26 00:00:00,BTC/EUR,6507.55,6722.3,6479.3,6518.09,2784730.83,423.86
1577232000,2019-12-25 00:00:00,BTC/EUR,6563.0,6575.6,6381.9,6507.55,8491550.06,1308.96
1577145600,2019-12-24 00:00:00,BTC/EUR,6625.0,6719.3,6480.5,6563.0,2805913.99,426.95
1577059200,2019-12-23 00:00:00,BTC/EUR,6801.8,6959.0,6568.9,6625.0,3325419.21,489.1
1576972800,2019-12-22 00:00:00,BTC/EUR,6467.8,6806.3,6461.8,6801.8,1585486.57,239.58
1576886400,2019-12-21 00:00:00,BTC/EUR,6511.0,6512.2,6441.1,6468.8,482169.65,74.49
1576800000,2019-12-20 00:00:00,BTC/EUR,6457.5,6539.89,6400.67,6511.0,1710104.1,264.42
1576713600,2019-12-19 00:00:00,BTC/EUR,6588.4,6668.5,6359.34,6457.5,1723600.12,266.42
1576627200,2019-12-18 00:00:00,BTC/EUR,5979.0,6730.54,5830.2,6588.4,5650101.11,908.81
1576540800,2019-12-17 00:00:00,BTC/EUR,6221.4,6244.2,5936.5,5979.0,3719107.11,614.27
1576454400,2019-12-16 00:00:00,BTC/EUR,6432.3,6455.0,6190.75,6221.4,3224282.76,511.21
1576368000,2019-12-15 00:00:00,BTC/EUR,6385.6,6497.04,6337.5,6432.3,1275103.54,198.96
1576281600,2019-12-14 00:00:00,BTC/EUR,6549.3,6556.2,6324.28,6387.3,1654667.99,257.19
1576195200,2019-12-13 00:00:00,BTC/EUR,6461.2,6589.0,6461.2,6549.3,1430550.3,219.43
